"from","to","type"
"P25940","P02452","io"
"P25940","Q99715","io"
"P25940","Q14050","io"
"P25940","Q9P218","io"
"P25940","P12107","io"
"P25940","P12111","io"
"P25940","P07237","io"
"P25940","P12109","io"
"P25940","Q07092","io"
"P25940","P13942","io"
"P25940","A8TX70","io"
"P25940","Q96P44","io"
"P25940","A6NMZ7","io"
"P25940","Q14993","io"
"P25940","Q02388","io"
"P25940","Q17RW2","io"
"P25940","Q01955","io"
"P25940","P27658","io"
"P25940","P25067","io"
"P25940","Q03692","io"
"P25940","Q05707","io"
"P25940","P05997","io"
"P25940","P39059","io"
"P25940","P08572","io"
"P25940","P02458","io"
"P25940","P08123","io"
"P25940","P12110","io"
"P25940","Q9BXS0","io"
"P25940","P29400","io"
"P25940","Q5TAT6","io"
"P25940","Q2UY09","io"
"P25940","P39060","io"
"P25940","Q14055","io"
"P25940","P53420","io"
"P25940","Q14031","io"
"P25940","Q86Y22","io"
"P25940","Q96A83","io"
"P25940","Q8IZC6","io"
"P25940","Q9UMD9","io"
"P25940","P20908","io"
"P25940","Q8NFW1","io"
"P25940","P20849","io"
"P12110","Q9UMD9","io"
"P12110","Q9BXS0","io"
"P12110","Q07092","io"
"P12110","Q14993","io"
"P12110","P25940","io"
"P12110","P05997","io"
"P12110","P29400","io"
"P12110","Q8IZC6","io"
"P12110","Q5TAT6","io"
"P12110","Q8NFW1","io"
"P12110","P20849","io"
"P12110","P13942","io"
"P12110","P07237","io"
"P12110","Q14031","io"
"P12110","P02458","io"
"P12110","P12111","io"
"P12110","P08123","io"
"P12110","Q96A83","io"
"P12110","Q2UY09","io"
"P12110","Q14050","io"
"P12110","Q01955","io"
"P12110","Q14055","io"
"P12110","Q03692","io"
"P12110","P53420","io"
"P12110","Q96P44","io"
"P12110","Q86Y22","io"
"P12110","P39060","io"
"P12110","P12107","io"
"P12110","A6NMZ7","io"
"P12110","P02462","io"
"P12110","P02461","io"
"P12110","Q9P218","io"
"P12110","P39059","io"
"P12110","Q02388","io"
"P12110","P27658","io"
"P12110","A8TX70","io"
"P12110","P20908","io"
"P12110","Q17RW2","io"
"P12110","Q05707","io"
"P12110","P08572","io"
"P12110","P25067","io"
"P12110","P12109","io"
"P12110","P02452","io"
"P12110","Q99715","io"
"A6NMZ7","Q03692","io"
"A6NMZ7","Q05707","io"
"A6NMZ7","P08572","io"
"A6NMZ7","Q14031","io"
"A6NMZ7","P39060","io"
"A6NMZ7","P12111","io"
"A6NMZ7","Q99715","io"
"A6NMZ7","Q96P44","io"
"A6NMZ7","P07237","io"
"A6NMZ7","P20908","io"
"A6NMZ7","Q14993","io"
"A6NMZ7","P25940","io"
"A6NMZ7","Q5TAT6","io"
"A6NMZ7","Q8IZC6","io"
"A6NMZ7","P13942","io"
"A6NMZ7","P12110","io"
"A6NMZ7","Q17RW2","io"
"A6NMZ7","Q2UY09","io"
"A6NMZ7","Q01955","io"
"A6NMZ7","P20849","io"
"A6NMZ7","P25067","io"
"A6NMZ7","P27658","io"
"A6NMZ7","Q02388","io"
"A6NMZ7","P02462","io"
"A6NMZ7","Q86Y22","io"
"A6NMZ7","P02458","io"
"A6NMZ7","Q14050","io"
"A6NMZ7","Q9BXS0","io"
"A6NMZ7","P12107","io"
"A6NMZ7","P08123","io"
"A6NMZ7","P02461","io"
"A6NMZ7","P53420","io"
"A6NMZ7","Q8NFW1","io"
"A6NMZ7","P05997","io"
"A6NMZ7","Q07092","io"
"A6NMZ7","Q96A83","io"
"A6NMZ7","A8TX70","io"
"A6NMZ7","P39059","io"
"A6NMZ7","Q14055","io"
"A6NMZ7","P02452","io"
"A6NMZ7","Q9UMD9","io"
"A6NMZ7","Q9P218","io"
"A6NMZ7","P12109","io"
"A6NMZ7","P29400","io"
"P20849","Q14993","io"
"P20849","P12109","io"
"P20849","P02452","io"
"P20849","P39060","io"
"P20849","P25067","io"
"P20849","P27658","io"
"P20849","Q07092","io"
"P20849","Q8NFW1","io"
"P20849","P13942","io"
"P20849","P53420","io"
"P20849","A8TX70","io"
"P20849","Q02388","io"
"P20849","Q17RW2","io"
"P20849","Q99715","io"
"P20849","P12107","io"
"P20849","A6NMZ7","io"
"P20849","Q9UMD9","io"
"P20849","Q96P44","io"
"P20849","P07237","io"
"P20849","P12111","io"
"P20849","P05997","io"
"P20849","Q14055","io"
"P20849","Q2UY09","io"
"P20849","Q8IZC6","io"
"P20849","P02458","io"
"P20849","P08123","io"
"P20849","P08572","io"
"P20849","Q03692","io"
"P20849","P02462","io"
"P20849","P12110","io"
"P20849","Q9P218","io"
"P20849","P29400","io"
"P20849","Q05707","io"
"P20849","P02461","io"
"P20849","P20908","io"
"P20849","Q14031","io"
"P20849","Q01955","io"
"P20849","P25940","io"
"P20849","Q5TAT6","io"
"P20849","Q14050","io"
"P20849","P39059","io"
"P20849","Q86Y22","io"
"P20849","Q9BXS0","io"
"P20849","Q96A83","io"
"Q05707","P25067","io"
"Q05707","Q99715","io"
"Q05707","Q02388","io"
"Q05707","P27658","io"
"Q05707","P12110","io"
"Q05707","P12111","io"
"Q05707","Q14050","io"
"Q05707","Q86Y22","io"
"Q05707","Q9BXS0","io"
"Q05707","Q03692","io"
"Q05707","Q14993","io"
"Q05707","P08123","io"
"Q05707","P39059","io"
"Q05707","P02458","io"
"Q05707","P25940","io"
"Q05707","Q9UMD9","io"
"Q05707","A6NMZ7","io"
"Q05707","P39060","io"
"Q05707","Q2UY09","io"
"Q05707","P29400","io"
"Q05707","Q96P44","io"
"Q05707","Q5TAT6","io"
"Q05707","P05997","io"
"Q05707","Q14031","io"
"Q05707","Q14055","io"
"Q05707","P08572","io"
"Q05707","P12107","io"
"Q05707","P20849","io"
"Q05707","P13942","io"
"Q05707","P02452","io"
"Q05707","P02461","io"
"Q05707","P53420","io"
"Q05707","P02462","io"
"Q05707","Q8IZC6","io"
"Q05707","Q96A83","io"
"Q05707","P12109","io"
"Q05707","Q9P218","io"
"Q05707","P07237","io"
"Q05707","P20908","io"
"Q05707","Q07092","io"
"Q05707","Q8NFW1","io"
"Q05707","Q01955","io"
"Q05707","Q17RW2","io"
"Q05707","A8TX70","io"
"Q17RW2","P02461","io"
"Q17RW2","P29400","io"
"Q17RW2","Q86Y22","io"
"Q17RW2","Q2UY09","io"
"Q17RW2","Q5TAT6","io"
"Q17RW2","P27658","io"
"Q17RW2","P12110","io"
"Q17RW2","P53420","io"
"Q17RW2","P39059","io"
"Q17RW2","P08572","io"
"Q17RW2","Q96A83","io"
"Q17RW2","Q99715","io"
"Q17RW2","Q8NFW1","io"
"Q17RW2","Q9P218","io"
"Q17RW2","Q03692","io"
"Q17RW2","Q05707","io"
"Q17RW2","A6NMZ7","io"
"Q17RW2","P12111","io"
"Q17RW2","P07237","io"
"Q17RW2","Q9BXS0","io"
"Q17RW2","P12107","io"
"Q17RW2","Q8IZC6","io"
"Q17RW2","P12109","io"
"Q17RW2","Q14050","io"
"Q17RW2","Q9UMD9","io"
"Q17RW2","P05997","io"
"Q17RW2","P08123","io"
"Q17RW2","Q14993","io"
"Q17RW2","P02452","io"
"Q17RW2","P13942","io"
"Q17RW2","P25067","io"
"Q17RW2","Q01955","io"
"Q17RW2","Q02388","io"
"Q17RW2","P02458","io"
"Q17RW2","P25940","io"
"Q17RW2","Q14031","io"
"Q17RW2","P20908","io"
"Q17RW2","Q96P44","io"
"Q17RW2","Q14055","io"
"Q17RW2","Q07092","io"
"Q17RW2","P39060","io"
"Q17RW2","A8TX70","io"
"Q17RW2","P20849","io"
"Q17RW2","P02462","io"
"Q14031","P02461","io"
"Q14031","P20849","io"
"Q14031","P02452","io"
"Q14031","Q03692","io"
"Q14031","P12107","io"
"Q14031","P25067","io"
"Q14031","P27658","io"
"Q14031","Q99715","io"
"Q14031","Q86Y22","io"
"Q14031","P07237","io"
"Q14031","Q14055","io"
"Q14031","P12111","io"
"Q14031","P08123","io"
"Q14031","P29400","io"
"Q14031","Q8NFW1","io"
"Q14031","Q96A83","io"
"Q14031","P02458","io"
"Q14031","P39059","io"
"Q14031","Q01955","io"
"Q14031","Q8IZC6","io"
"Q14031","P05997","io"
"Q14031","Q9BXS0","io"
"Q14031","Q17RW2","io"
"Q14031","P12110","io"
"Q14031","Q2UY09","io"
"Q14031","Q9UMD9","io"
"Q14031","Q5TAT6","io"
"Q14031","Q14993","io"
"Q14031","P02462","io"
"Q14031","P53420","io"
"Q14031","Q02388","io"
"Q14031","Q05707","io"
"Q14031","P08572","io"
"Q14031","A8TX70","io"
"Q14031","Q14050","io"
"Q14031","Q07092","io"
"Q14031","P13942","io"
"Q14031","P25940","io"
"Q14031","Q96P44","io"
"Q14031","Q9P218","io"
"Q14031","A6NMZ7","io"
"Q14031","P20908","io"
"Q14031","P39060","io"
"Q14031","P12109","io"
"P0C0L5","P06681","io"
"P0C0L5","P0C0L4","io"
"Q99715","Q07092","io"
"Q99715","A8TX70","io"
"Q99715","Q14055","io"
"Q99715","P25940","io"
"Q99715","Q02388","io"
"Q99715","Q96A83","io"
"Q99715","Q14050","io"
"Q99715","P53420","io"
"Q99715","P12109","io"
"Q99715","P02461","io"
"Q99715","Q8NFW1","io"
"Q99715","P29400","io"
"Q99715","Q14993","io"
"Q99715","P05997","io"
"Q99715","Q03692","io"
"Q99715","Q2UY09","io"
"Q99715","P02458","io"
"Q99715","Q8IZC6","io"
"Q99715","Q14031","io"
"Q99715","Q17RW2","io"
"Q99715","Q9BXS0","io"
"Q99715","P12110","io"
"Q99715","P13942","io"
"Q99715","P27658","io"
"Q99715","P12111","io"
"Q99715","P08123","io"
"Q99715","P02462","io"
"Q99715","Q86Y22","io"
"Q99715","Q9P218","io"
"Q99715","P39060","io"
"Q99715","P20908","io"
"Q99715","P08572","io"
"Q99715","Q96P44","io"
"Q99715","P07237","io"
"Q99715","P12107","io"
"Q99715","Q5TAT6","io"
"Q99715","P25067","io"
"Q99715","Q05707","io"
"Q99715","P02452","io"
"Q99715","Q9UMD9","io"
"Q99715","P20849","io"
"Q99715","A6NMZ7","io"
"Q99715","P39059","io"
"Q99715","Q01955","io"
"P05997","P12111","io"
"P05997","P07237","io"
"P05997","Q9P218","io"
"P05997","P12107","io"
"P05997","Q9BXS0","io"
"P05997","Q03692","io"
"P05997","P08123","io"
"P05997","A6NMZ7","io"
"P05997","P08572","io"
"P05997","Q2UY09","io"
"P05997","P27658","io"
"P05997","P53420","io"
"P05997","Q14031","io"
"P05997","P39059","io"
"P05997","Q9UMD9","io"
"P05997","Q8IZC6","io"
"P05997","Q8NFW1","io"
"P05997","Q05707","io"
"P05997","P02452","io"
"P05997","Q14993","io"
"P05997","P25067","io"
"P05997","P39060","io"
"P05997","P02458","io"
"P05997","P13942","io"
"P05997","P02462","io"
"P05997","P25940","io"
"P05997","A8TX70","io"
"P05997","Q5TAT6","io"
"P05997","Q02388","io"
"P05997","Q14050","io"
"P05997","Q96A83","io"
"P05997","P20908","io"
"P05997","Q86Y22","io"
"P05997","P29400","io"
"P05997","P20849","io"
"P05997","P02461","io"
"P05997","Q99715","io"
"P05997","Q01955","io"
"P05997","P12109","io"
"P05997","Q07092","io"
"P05997","Q17RW2","io"
"P05997","Q96P44","io"
"P05997","Q14055","io"
"P05997","P12110","io"
"P12111","P39060","io"
"P12111","P02452","io"
"P12111","P20849","io"
"P12111","P53420","io"
"P12111","P20908","io"
"P12111","Q9P218","io"
"P12111","P12109","io"
"P12111","P08572","io"
"P12111","Q14055","io"
"P12111","P12110","io"
"P12111","P39059","io"
"P12111","Q17RW2","io"
"P12111","P25940","io"
"P12111","Q9BXS0","io"
"P12111","Q07092","io"
"P12111","Q05707","io"
"P12111","P02458","io"
"P12111","Q8IZC6","io"
"P12111","Q01955","io"
"P12111","Q14050","io"
"P12111","Q14993","io"
"P12111","Q02388","io"
"P12111","P13942","io"
"P12111","Q96A83","io"
"P12111","Q03692","io"
"P12111","P05997","io"
"P12111","Q14031","io"
"P12111","A8TX70","io"
"P12111","P02462","io"
"P12111","P29400","io"
"P12111","Q5TAT6","io"
"P12111","Q86Y22","io"
"P12111","Q2UY09","io"
"P12111","Q96P44","io"
"P12111","P27658","io"
"P12111","P12107","io"
"P12111","P02461","io"
"P12111","P25067","io"
"P12111","P08123","io"
"P12111","Q8NFW1","io"
"P12111","Q9UMD9","io"
"P12111","A6NMZ7","io"
"P12111","Q99715","io"
"P12111","P07237","io"
"P25067","P20908","io"
"P25067","P02458","io"
"P25067","P25940","io"
"P25067","Q86Y22","io"
"P25067","P12109","io"
"P25067","Q96A83","io"
"P25067","P05997","io"
"P25067","Q03692","io"
"P25067","Q02388","io"
"P25067","P02452","io"
"P25067","Q01955","io"
"P25067","P29400","io"
"P25067","Q05707","io"
"P25067","P02461","io"
"P25067","P27658","io"
"P25067","Q99715","io"
"P25067","P08572","io"
"P25067","Q07092","io"
"P25067","Q14993","io"
"P25067","Q9UMD9","io"
"P25067","P12110","io"
"P25067","Q96P44","io"
"P25067","Q17RW2","io"
"P25067","Q14031","io"
"P25067","A8TX70","io"
"P25067","Q5TAT6","io"
"P25067","P20849","io"
"P25067","Q14055","io"
"P25067","Q8NFW1","io"
"P25067","Q2UY09","io"
"P25067","P39060","io"
"P25067","Q9BXS0","io"
"P25067","A6NMZ7","io"
"P25067","P53420","io"
"P25067","P02462","io"
"P25067","Q9P218","io"
"P25067","P07237","io"
"P25067","P08123","io"
"P25067","Q8IZC6","io"
"P25067","P39059","io"
"P25067","P12111","io"
"P25067","P12107","io"
"P25067","P13942","io"
"P25067","Q14050","io"
"Q14050","P12107","io"
"Q14050","P05997","io"
"Q14050","P12110","io"
"Q14050","Q8NFW1","io"
"Q14050","Q96P44","io"
"Q14050","Q01955","io"
"Q14050","Q14031","io"
"Q14050","P02452","io"
"Q14050","Q9P218","io"
"Q14050","Q05707","io"
"Q14050","Q9UMD9","io"
"Q14050","P20908","io"
"Q14050","Q14055","io"
"Q14050","Q07092","io"
"Q14050","P12109","io"
"Q14050","Q17RW2","io"
"Q14050","Q02388","io"
"Q14050","P12111","io"
"Q14050","P08572","io"
"Q14050","P20849","io"
"Q14050","P02461","io"
"Q14050","P27658","io"
"Q14050","Q86Y22","io"
"Q14050","A8TX70","io"
"Q14050","Q2UY09","io"
"Q14050","Q99715","io"
"Q14050","P29400","io"
"Q14050","A6NMZ7","io"
"Q14050","P39060","io"
"Q14050","Q96A83","io"
"Q14050","P25067","io"
"Q14050","P13942","io"
"Q14050","Q14993","io"
"Q14050","Q8IZC6","io"
"Q14050","P02462","io"
"Q14050","Q03692","io"
"Q14050","P53420","io"
"Q14050","Q5TAT6","io"
"Q14050","P25940","io"
"Q14050","P02458","io"
"Q14050","P07237","io"
"Q14050","Q9BXS0","io"
"Q14050","P39059","io"
"Q14050","P08123","io"
"Q07092","P39060","io"
"Q07092","Q5TAT6","io"
"Q07092","P02461","io"
"Q07092","Q03692","io"
"Q07092","P29400","io"
"Q07092","Q99715","io"
"Q07092","Q14055","io"
"Q07092","P02462","io"
"Q07092","Q02388","io"
"Q07092","P12111","io"
"Q07092","Q9UMD9","io"
"Q07092","A8TX70","io"
"Q07092","P25067","io"
"Q07092","P08123","io"
"Q07092","P39059","io"
"Q07092","Q9P218","io"
"Q07092","P02452","io"
"Q07092","Q14031","io"
"Q07092","Q01955","io"
"Q07092","Q86Y22","io"
"Q07092","Q05707","io"
"Q07092","P12107","io"
"Q07092","Q2UY09","io"
"Q07092","P27658","io"
"Q07092","Q8NFW1","io"
"Q07092","A6NMZ7","io"
"Q07092","P20849","io"
"Q07092","P53420","io"
"Q07092","Q9BXS0","io"
"Q07092","P07237","io"
"Q07092","Q17RW2","io"
"Q07092","P12110","io"
"Q07092","Q96A83","io"
"Q07092","P02458","io"
"Q07092","P13942","io"
"Q07092","Q14993","io"
"Q07092","P20908","io"
"Q07092","Q96P44","io"
"Q07092","P08572","io"
"Q07092","Q14050","io"
"Q07092","P12109","io"
"Q07092","Q8IZC6","io"
"Q07092","P25940","io"
"Q07092","P05997","io"
"Q14993","P08123","io"
"Q14993","Q9P218","io"
"Q14993","P02452","io"
"Q14993","P20849","io"
"Q14993","Q2UY09","io"
"Q14993","P25940","io"
"Q14993","P25067","io"
"Q14993","Q05707","io"
"Q14993","Q99715","io"
"Q14993","Q07092","io"
"Q14993","P13942","io"
"Q14993","P12109","io"
"Q14993","P27658","io"
"Q14993","P39059","io"
"Q14993","A8TX70","io"
"Q14993","P05997","io"
"Q14993","P20908","io"
"Q14993","P29400","io"
"Q14993","Q8IZC6","io"
"Q14993","Q8NFW1","io"
"Q14993","Q17RW2","io"
"Q14993","P02458","io"
"Q14993","Q86Y22","io"
"Q14993","Q14055","io"
"Q14993","Q14050","io"
"Q14993","Q14031","io"
"Q14993","Q5TAT6","io"
"Q14993","Q02388","io"
"Q14993","P12110","io"
"Q14993","P39060","io"
"Q14993","Q03692","io"
"Q14993","P02461","io"
"Q14993","P12111","io"
"Q14993","Q96A83","io"
"Q14993","Q01955","io"
"Q14993","Q9BXS0","io"
"Q14993","P12107","io"
"Q14993","P07237","io"
"Q14993","Q96P44","io"
"Q14993","A6NMZ7","io"
"Q14993","P02462","io"
"Q14993","P53420","io"
"Q14993","P08572","io"
"Q14993","Q9UMD9","io"
"Q8NFW1","P02461","io"
"Q8NFW1","P53420","io"
"Q8NFW1","P20908","io"
"Q8NFW1","Q99715","io"
"Q8NFW1","P08123","io"
"Q8NFW1","P29400","io"
"Q8NFW1","Q03692","io"
"Q8NFW1","Q01955","io"
"Q8NFW1","A6NMZ7","io"
"Q8NFW1","Q9BXS0","io"
"Q8NFW1","P39059","io"
"Q8NFW1","P25067","io"
"Q8NFW1","P07237","io"
"Q8NFW1","Q02388","io"
"Q8NFW1","P08572","io"
"Q8NFW1","Q9UMD9","io"
"Q8NFW1","A8TX70","io"
"Q8NFW1","Q05707","io"
"Q8NFW1","P12107","io"
"Q8NFW1","P13942","io"
"Q8NFW1","Q14055","io"
"Q8NFW1","P12111","io"
"Q8NFW1","Q86Y22","io"
"Q8NFW1","Q5TAT6","io"
"Q8NFW1","P02452","io"
"Q8NFW1","P02462","io"
"Q8NFW1","P27658","io"
"Q8NFW1","Q14050","io"
"Q8NFW1","P12109","io"
"Q8NFW1","Q96P44","io"
"Q8NFW1","Q2UY09","io"
"Q8NFW1","Q14993","io"
"Q8NFW1","Q14031","io"
"Q8NFW1","P39060","io"
"Q8NFW1","Q96A83","io"
"Q8NFW1","Q07092","io"
"Q8NFW1","Q17RW2","io"
"Q8NFW1","P20849","io"
"Q8NFW1","P25940","io"
"Q8NFW1","Q9P218","io"
"Q8NFW1","P05997","io"
"Q8NFW1","P12110","io"
"Q8NFW1","P02458","io"
"Q8NFW1","Q8IZC6","io"
"Q9BXS0","P08572","io"
"Q9BXS0","P07237","io"
"Q9BXS0","P20849","io"
"Q9BXS0","P27658","io"
"Q9BXS0","P12110","io"
"Q9BXS0","Q9UMD9","io"
"Q9BXS0","Q07092","io"
"Q9BXS0","P12111","io"
"Q9BXS0","P05997","io"
"Q9BXS0","Q8IZC6","io"
"Q9BXS0","P02461","io"
"Q9BXS0","Q14055","io"
"Q9BXS0","P08123","io"
"Q9BXS0","Q02388","io"
"Q9BXS0","P25940","io"
"Q9BXS0","Q01955","io"
"Q9BXS0","Q5TAT6","io"
"Q9BXS0","Q17RW2","io"
"Q9BXS0","Q2UY09","io"
"Q9BXS0","Q8NFW1","io"
"Q9BXS0","P20908","io"
"Q9BXS0","P39059","io"
"Q9BXS0","Q96P44","io"
"Q9BXS0","A6NMZ7","io"
"Q9BXS0","Q99715","io"
"Q9BXS0","Q14031","io"
"Q9BXS0","P02462","io"
"Q9BXS0","P02458","io"
"Q9BXS0","Q96A83","io"
"Q9BXS0","Q14050","io"
"Q9BXS0","P02452","io"
"Q9BXS0","P13942","io"
"Q9BXS0","P12109","io"
"Q9BXS0","P12107","io"
"Q9BXS0","Q03692","io"
"Q9BXS0","A8TX70","io"
"Q9BXS0","P29400","io"
"Q9BXS0","Q14993","io"
"Q9BXS0","Q86Y22","io"
"Q9BXS0","Q9P218","io"
"Q9BXS0","Q05707","io"
"Q9BXS0","P53420","io"
"Q9BXS0","P25067","io"
"Q9BXS0","P39060","io"
"Q5TAT6","P02452","io"
"Q5TAT6","Q07092","io"
"Q5TAT6","P02458","io"
"Q5TAT6","Q17RW2","io"
"Q5TAT6","Q8NFW1","io"
"Q5TAT6","P25940","io"
"Q5TAT6","P08123","io"
"Q5TAT6","P02462","io"
"Q5TAT6","P02461","io"
"Q5TAT6","P27658","io"
"Q5TAT6","Q14050","io"
"Q5TAT6","P07237","io"
"Q5TAT6","P08572","io"
"Q5TAT6","P39060","io"
"Q5TAT6","Q05707","io"
"Q5TAT6","Q96A83","io"
"Q5TAT6","A8TX70","io"
"Q5TAT6","P29400","io"
"Q5TAT6","P53420","io"
"Q5TAT6","Q8IZC6","io"
"Q5TAT6","P20849","io"
"Q5TAT6","Q14031","io"
"Q5TAT6","Q2UY09","io"
"Q5TAT6","Q99715","io"
"Q5TAT6","P12110","io"
"Q5TAT6","Q14055","io"
"Q5TAT6","Q02388","io"
"Q5TAT6","P39059","io"
"Q5TAT6","P20908","io"
"Q5TAT6","Q86Y22","io"
"Q5TAT6","Q03692","io"
"Q5TAT6","P12107","io"
"Q5TAT6","Q9UMD9","io"
"Q5TAT6","P05997","io"
"Q5TAT6","Q14993","io"
"Q5TAT6","P25067","io"
"Q5TAT6","A6NMZ7","io"
"Q5TAT6","Q9P218","io"
"Q5TAT6","P12109","io"
"Q5TAT6","P12111","io"
"Q5TAT6","P13942","io"
"Q5TAT6","Q01955","io"
"Q5TAT6","Q9BXS0","io"
"Q5TAT6","Q96P44","io"
"P01189","Q01718","io"
"Q8IZC6","Q14993","io"
"Q8IZC6","Q9BXS0","io"
"Q8IZC6","P20849","io"
"Q8IZC6","P02461","io"
"Q8IZC6","P27658","io"
"Q8IZC6","Q99715","io"
"Q8IZC6","Q5TAT6","io"
"Q8IZC6","Q8NFW1","io"
"Q8IZC6","Q2UY09","io"
"Q8IZC6","Q03692","io"
"Q8IZC6","Q14050","io"
"Q8IZC6","A8TX70","io"
"Q8IZC6","P13942","io"
"Q8IZC6","Q01955","io"
"Q8IZC6","P25940","io"
"Q8IZC6","Q14055","io"
"Q8IZC6","Q86Y22","io"
"Q8IZC6","A6NMZ7","io"
"Q8IZC6","Q96P44","io"
"Q8IZC6","P07237","io"
"Q8IZC6","P08572","io"
"Q8IZC6","P02452","io"
"Q8IZC6","Q05707","io"
"Q8IZC6","P02462","io"
"Q8IZC6","P39059","io"
"Q8IZC6","P25067","io"
"Q8IZC6","P12107","io"
"Q8IZC6","P39060","io"
"Q8IZC6","P12110","io"
"Q8IZC6","P29400","io"
"Q8IZC6","Q17RW2","io"
"Q8IZC6","Q9UMD9","io"
"Q8IZC6","Q9P218","io"
"Q8IZC6","P05997","io"
"Q8IZC6","Q02388","io"
"Q8IZC6","P08123","io"
"Q8IZC6","P12111","io"
"Q8IZC6","P20908","io"
"Q8IZC6","P02458","io"
"Q8IZC6","P53420","io"
"Q8IZC6","P12109","io"
"Q8IZC6","Q96A83","io"
"Q8IZC6","Q07092","io"
"Q8IZC6","Q14031","io"
"Q2UY09","Q02388","io"
"Q2UY09","P12111","io"
"Q2UY09","P02458","io"
"Q2UY09","P07237","io"
"Q2UY09","Q07092","io"
"Q2UY09","P05997","io"
"Q2UY09","P27658","io"
"Q2UY09","Q14055","io"
"Q2UY09","A6NMZ7","io"
"Q2UY09","Q5TAT6","io"
"Q2UY09","Q03692","io"
"Q2UY09","P02461","io"
"Q2UY09","P12107","io"
"Q2UY09","P02452","io"
"Q2UY09","Q14050","io"
"Q2UY09","P02462","io"
"Q2UY09","Q14993","io"
"Q2UY09","P39059","io"
"Q2UY09","Q96A83","io"
"Q2UY09","Q9BXS0","io"
"Q2UY09","P08123","io"
"Q2UY09","Q17RW2","io"
"Q2UY09","Q8NFW1","io"
"Q2UY09","Q9UMD9","io"
"Q2UY09","P25067","io"
"Q2UY09","Q01955","io"
"Q2UY09","P25940","io"
"Q2UY09","P12109","io"
"Q2UY09","A8TX70","io"
"Q2UY09","Q99715","io"
"Q2UY09","P29400","io"
"Q2UY09","P53420","io"
"Q2UY09","Q9P218","io"
"Q2UY09","Q96P44","io"
"Q2UY09","Q14031","io"
"Q2UY09","P39060","io"
"Q2UY09","P20908","io"
"Q2UY09","Q05707","io"
"Q2UY09","P12110","io"
"Q2UY09","P20849","io"
"Q2UY09","Q86Y22","io"
"Q2UY09","P08572","io"
"Q2UY09","P13942","io"
"Q2UY09","Q8IZC6","io"
"Q9UMD9","Q14993","io"
"Q9UMD9","P12110","io"
"Q9UMD9","Q14031","io"
"Q9UMD9","Q9BXS0","io"
"Q9UMD9","Q07092","io"
"Q9UMD9","Q9P218","io"
"Q9UMD9","P39060","io"
"Q9UMD9","Q8NFW1","io"
"Q9UMD9","Q8IZC6","io"
"Q9UMD9","Q86Y22","io"
"Q9UMD9","P20849","io"
"Q9UMD9","A8TX70","io"
"Q9UMD9","Q05707","io"
"Q9UMD9","P02452","io"
"Q9UMD9","P12107","io"
"Q9UMD9","P27658","io"
"Q9UMD9","P29400","io"
"Q9UMD9","Q14050","io"
"Q9UMD9","P08123","io"
"Q9UMD9","Q02388","io"
"Q9UMD9","Q96A83","io"
"Q9UMD9","Q96P44","io"
"Q9UMD9","Q01955","io"
"Q9UMD9","P02462","io"
"Q9UMD9","P13942","io"
"Q9UMD9","P02458","io"
"Q9UMD9","Q17RW2","io"
"Q9UMD9","Q03692","io"
"Q9UMD9","Q2UY09","io"
"Q9UMD9","Q14055","io"
"Q9UMD9","P12109","io"
"Q9UMD9","P07237","io"
"Q9UMD9","P25940","io"
"Q9UMD9","P02461","io"
"Q9UMD9","P08572","io"
"Q9UMD9","P53420","io"
"Q9UMD9","P39059","io"
"Q9UMD9","Q99715","io"
"Q9UMD9","Q5TAT6","io"
"Q9UMD9","P12111","io"
"Q9UMD9","P20908","io"
"Q9UMD9","P05997","io"
"Q9UMD9","A6NMZ7","io"
"Q9UMD9","P25067","io"
"Q86Y22","Q96P44","io"
"Q86Y22","Q9UMD9","io"
"Q86Y22","P02461","io"
"Q86Y22","P12107","io"
"Q86Y22","P20849","io"
"Q86Y22","Q2UY09","io"
"Q86Y22","Q5TAT6","io"
"Q86Y22","Q96A83","io"
"Q86Y22","P25940","io"
"Q86Y22","Q02388","io"
"Q86Y22","Q14050","io"
"Q86Y22","Q9BXS0","io"
"Q86Y22","P53420","io"
"Q86Y22","P13942","io"
"Q86Y22","P39059","io"
"Q86Y22","Q17RW2","io"
"Q86Y22","P08123","io"
"Q86Y22","P29400","io"
"Q86Y22","P02452","io"
"Q86Y22","P12109","io"
"Q86Y22","A6NMZ7","io"
"Q86Y22","Q99715","io"
"Q86Y22","Q07092","io"
"Q86Y22","Q03692","io"
"Q86Y22","P25067","io"
"Q86Y22","P20908","io"
"Q86Y22","Q05707","io"
"Q86Y22","P12111","io"
"Q86Y22","Q01955","io"
"Q86Y22","Q8IZC6","io"
"Q86Y22","A8TX70","io"
"Q86Y22","P12110","io"
"Q86Y22","Q14055","io"
"Q86Y22","P39060","io"
"Q86Y22","Q8NFW1","io"
"Q86Y22","P05997","io"
"Q86Y22","Q14993","io"
"Q86Y22","Q14031","io"
"Q86Y22","P02458","io"
"Q86Y22","P08572","io"
"Q86Y22","P02462","io"
"Q86Y22","Q9P218","io"
"Q86Y22","P27658","io"
"Q86Y22","P07237","io"
"P68871","P69905","io"
"P68871","P00738","io"
"P00738","P68871","io"
"P00738","P69905","io"
"P69905","P68871","io"
"P69905","P00738","io"
"P01042","P30411","io"
"P01042","P46663","io"
"P07237","Q2UY09","io"
"P07237","Q9BXS0","io"
